38500000	9540.937189	33698.61662	1.48E+33
38600000	9539.885054	33654.14104	1.47E+33
38700000	9538.832919	33609.66547	1.46E+33
38800000	9537.780784	33565.18989	1.45E+33
38900000	9536.728649	33520.71431	1.44E+33
39000000	9535.676514	33476.23874	1.43E+33
39100000	9534.624379	33431.76316	1.42E+33
39200000	9533.572244	33387.28758	1.41E+33
39300000	9532.520109	33342.81201	1.40E+33
39400000	9531.467974	33298.33643	1.39E+33
39500000	9530.415839	33253.86086	1.38E+33
39600000	9529.363704	33209.38528	1.37E+33
39700000	9528.311569	33164.9097	1.36E+33
39800000	9527.259434	33120.43413	1.35E+33
39900000	9526.207299	33075.95855	1.34E+33
40000000	9525.155164	33031.48297	1.33E+33
40100000	9524.103029	32987.0074	1.32E+33
40200000	9523.050894	32942.53182	1.31E+33
40300000	9521.998759	32898.05624	1.30E+33
40400000	9520.946624	32853.58067	1.29E+33
40500000	9519.894489	32809.10509	1.28E+33
40600000	9518.842354	32764.62951	1.27E+33
40700000	9517.790219	32720.15394	1.26E+33
40800000	9516.738084	32675.67836	1.25E+33
40900000	9515.685949	32631.20278	1.24E+33
41000000	9514.633814	32586.72721	1.23E+33
41100000	9513.581679	32542.25163	1.22E+33
41200000	9512.529544	32497.77606	1.21E+33
41300000	9511.477409	32453.30048	1.20E+33
41400000	9510.425274	32408.8249	1.19E+33
41500000	9509.373139	32364.34933	1.18E+33
41600000	9508.321004	32319.87375	1.17E+33
41700000	9507.268869	32275.39817	1.16E+33
41800000	9506.216734	32230.9226	1.15E+33
41900000	9505.164599	32186.44702	1.14E+33
42000000	9504.112464	32141.97144	1.13E+33
42100000	9503.060329	32097.49587	1.12E+33
42200000	9502.008194	32053.02029	1.11E+33
42300000	9500.956059	32008.54471	1.10E+33
42400000	9499.903924	31964.06914	1.09E+33
42500000	9498.851789	31919.59356	1.08E+33
42600000	9497.799654	31875.11798	1.07E+33
42700000	9496.747519	31830.64241	1.06E+33
42800000	9495.695384	31786.16683	1.05E+33
42900000	9494.643249	31741.69126	1.04E+33
43000000	9493.591114	31697.21568	1.03E+33
43100000	9492.538979	31652.7401	1.02E+33
43200000	9491.486844	31608.26453	1.01E+33
43300000	9490.434709	31563.78895	1.00E+33
43400000	9489.382574	31519.31337	9.94E+32
43500000	9488.330439	31474.8378	9.84E+32
43600000	9487.278304	31430.36222	9.74E+32
43700000	9486.226169	31385.88664	9.64E+32
43800000	9485.174034	31341.41107	9.54E+32
43900000	9484.121899	31296.93549	9.44E+32
44000000	9483.069764	31252.45991	9.34E+32
44100000	9482.017629	31207.98434	9.24E+32
44200000	9480.965494	31163.50876	9.14E+32
44300000	9479.913359	31119.03319	9.04E+32
44400000	9478.861224	31074.55761	8.94E+32
44500000	9477.809089	31030.08203	8.84E+32
44600000	9476.756954	30985.60646	8.74E+32
44700000	9475.704819	30941.13088	8.64E+32
44800000	9474.652684	30896.6553	8.54E+32
44900000	9473.600549	30852.17973	8.44E+32
45000000	9472.548414	30807.70415	8.34E+32
45100000	9471.496279	30763.22857	8.24E+32
45200000	9470.444144	30718.753	8.14E+32
45300000	9469.392009	30674.27742	8.04E+32
45400000	9468.339874	30629.80184	7.94E+32
45500000	9467.287739	30585.32627	7.84E+32
45600000	9466.235604	30540.85069	7.74E+32
45700000	9465.183469	30496.37511	7.64E+32
45800000	9464.131334	30451.89954	7.54E+32
45900000	9463.079199	30407.42396	7.44E+32
46000000	9462.027064	30362.94839	7.34E+32
46100000	9460.974929	30318.47281	7.24E+32
46200000	9459.922794	30273.99723	7.14E+32
46300000	9458.870659	30229.52166	7.04E+32
46400000	9457.818524	30185.04608	6.94E+32
46500000	9456.766389	30140.5705	6.84E+32
46600000	9455.714254	30096.09493	6.74E+32
46700000	9454.662119	30051.61935	6.64E+32
46800000	9453.609984	30007.14377	6.54E+32
46900000	9452.557849	29962.6682	6.44E+32
47000000	9451.505714	29918.19262	6.34E+32
47100000	9450.453579	29873.71704	6.24E+32
47200000	9449.401444	29829.24147	6.14E+32
47300000	9448.349309	29784.76589	6.04E+32
47400000	9447.866685	29766.90859	6.01E+32
47500000	9447.667112	29762.28074	6.01E+32
47600000	9447.467538	29757.65288	6.00E+32
47700000	9447.267965	29753.02503	6.00E+32
47800000	9447.068392	29748.39717	6.00E+32
47900000	9446.868818	29743.76932	5.99E+32
48000000	9446.669245	29739.14146	5.99E+32
48100000	9446.469671	29734.51361	5.99E+32
48200000	9446.270098	29729.88575	5.99E+32
48300000	9446.070525	29725.2579	5.98E+32
48400000	9445.870951	29720.63004	5.98E+32
48500000	9445.671378	29716.00219	5.98E+32
48600000	9445.471805	29711.37433	5.98E+32
48700000	9445.272231	29706.74648	5.97E+32
48800000	9445.072658	29702.11862	5.97E+32
48900000	9444.873085	29697.49077	5.97E+32
49000000	9444.673511	29692.86291	5.96E+32
49100000	9444.473938	29688.23506	5.96E+32
49200000	9444.274364	29683.6072	5.96E+32
49300000	9444.074791	29678.97934	5.96E+32
49400000	9443.875218	29674.35149	5.95E+32
49500000	9443.675644	29669.72363	5.95E+32
49600000	9443.476071	29665.09578	5.95E+32
49700000	9443.276498	29660.46792	5.94E+32
49800000	9443.076924	29655.84007	5.94E+32
49900000	9442.877351	29651.21221	5.94E+32
50000000	9442.677778	29646.58436	5.94E+32
50100000	9442.478204	29641.9565	5.93E+32
50200000	9442.278631	29637.32865	5.93E+32
50300000	9442.079057	29632.70079	5.93E+32
50400000	9441.879484	29628.07294	5.93E+32
50500000	9441.679911	29623.44508	5.92E+32
50600000	9441.480337	29618.81723	5.92E+32
50700000	9441.280764	29614.18937	5.92E+32
50800000	9441.081191	29609.56152	5.91E+32
50900000	9440.881617	29604.93366	5.91E+32
51000000	9440.682044	29600.30581	5.91E+32
51100000	9440.482471	29595.67795	5.91E+32
51200000	9440.282897	29591.0501	5.90E+32
51300000	9440.083324	29586.42224	5.90E+32
51400000	9439.88375	29581.79439	5.90E+32
51500000	9439.684177	29577.16653	5.89E+32
51600000	9439.484604	29572.53868	5.89E+32
51700000	9439.28503	29567.91082	5.89E+32
51800000	9439.085457	29563.28297	5.89E+32
51900000	9438.885884	29558.65511	5.88E+32
52000000	9438.68631	29554.02726	5.88E+32
52100000	9438.486737	29549.3994	5.88E+32
52200000	9438.287164	29544.77155	5.88E+32
52300000	9438.08759	29540.14369	5.87E+32
